From,To,Hour,Fuel,Value,Technology
FR,FR,93,H2,0.0,Import
FR,NO,93,H2,0.0,Import
FR,DK,93,H2,0.0,Import
FR,UK,93,H2,0.0,Import
NO,DE,93,H2,0.0,Import
NO,FR,93,H2,0.0,Import
NO,NO,93,H2,0.0,Import
NO,DK,93,H2,0.0,Import
NO,UK,93,H2,0.0,Import
DK,DE,93,H2,-0.0,Import
DK,FR,93,H2,-0.0,Import
DK,NO,93,H2,-0.0,Import
DK,DK,93,H2,0.0,Import
DK,UK,93,H2,0.0,Import
UK,DE,93,H2,-0.0,Import
UK,FR,93,H2,-0.0,Import
UK,NO,93,H2,-0.0,Import
UK,DK,93,H2,0.0,Import
UK,UK,93,H2,0.0,Import
DE,DE,94,H2,0.0,Import
DE,FR,94,H2,0.0,Import
DE,NO,94,H2,0.0,Import
DE,DK,94,H2,0.0,Import
DE,UK,94,H2,0.0,Import
FR,DE,94,H2,0.0,Import
FR,FR,94,H2,0.0,Import
FR,NO,94,H2,0.0,Import
FR,DK,94,H2,0.0,Import
FR,UK,94,H2,0.0,Import
NO,DE,94,H2,0.0,Import
NO,FR,94,H2,0.0,Import
NO,NO,94,H2,0.0,Import
NO,DK,94,H2,0.0,Import
NO,UK,94,H2,0.0,Import
DK,DE,94,H2,-0.0,Import
DK,FR,94,H2,-0.0,Import
DK,NO,94,H2,-0.0,Import
DK,DK,94,H2,0.0,Import
DK,UK,94,H2,0.0,Import
UK,DE,94,H2,-0.0,Import
UK,FR,94,H2,-0.0,Import
UK,NO,94,H2,-0.0,Import
UK,DK,94,H2,0.0,Import
UK,UK,94,H2,0.0,Import
DE,DE,95,H2,0.0,Import
DE,FR,95,H2,0.0,Import
DE,NO,95,H2,0.0,Import
DE,DK,95,H2,0.0,Import
DE,UK,95,H2,0.0,Import
FR,DE,95,H2,0.0,Import
FR,FR,95,H2,0.0,Import
FR,NO,95,H2,0.0,Import
FR,DK,95,H2,0.0,Import
FR,UK,95,H2,0.0,Import
NO,DE,95,H2,0.0,Import
NO,FR,95,H2,0.0,Import
NO,NO,95,H2,0.0,Import
NO,DK,95,H2,0.0,Import
NO,UK,95,H2,0.0,Import
DK,DE,95,H2,-0.0,Import
DK,FR,95,H2,-0.0,Import
DK,NO,95,H2,-0.0,Import
DK,DK,95,H2,0.0,Import
DK,UK,95,H2,0.0,Import
UK,DE,95,H2,-0.0,Import
UK,FR,95,H2,-0.0,Import
UK,NO,95,H2,-0.0,Import
UK,DK,95,H2,0.0,Import
UK,UK,95,H2,0.0,Import
DE,DE,96,H2,0.0,Import
DE,FR,96,H2,0.0,Import
DE,NO,96,H2,0.0,Import
DE,DK,96,H2,0.0,Import
DE,UK,96,H2,0.0,Import
FR,DE,96,H2,0.0,Import
FR,FR,96,H2,0.0,Import
FR,NO,96,H2,0.0,Import
FR,DK,96,H2,0.0,Import
FR,UK,96,H2,0.0,Import
NO,DE,96,H2,0.0,Import
NO,FR,96,H2,0.0,Import
NO,NO,96,H2,0.0,Import
NO,DK,96,H2,0.0,Import
NO,UK,96,H2,0.0,Import
DK,DE,96,H2,-0.0,Import
DK,FR,96,H2,-0.0,Import
DK,NO,96,H2,-0.0,Import
DK,DK,96,H2,0.0,Import
DK,UK,96,H2,0.0,Import
UK,DE,96,H2,-0.0,Import
UK,FR,96,H2,-0.0,Import
UK,NO,96,H2,-0.0,Import
UK,DK,96,H2,0.0,Import
UK,UK,96,H2,0.0,Import
DE,DE,97,H2,0.0,Import
DE,FR,97,H2,0.0,Import
DE,NO,97,H2,0.0,Import
DE,DK,97,H2,0.0,Import
DE,UK,97,H2,0.0,Import
FR,DE,97,H2,-0.0,Import
FR,FR,97,H2,0.0,Import
FR,NO,97,H2,-0.0,Import
FR,DK,97,H2,0.0,Import
FR,UK,97,H2,0.0,Import
NO,DE,97,H2,0.0,Import
NO,FR,97,H2,0.0,Import
NO,NO,97,H2,0.0,Import
NO,DK,97,H2,0.0,Import
NO,UK,97,H2,0.0,Import
DK,DE,97,H2,-0.0,Import
DK,FR,97,H2,0.0,Import
DK,NO,97,H2,-0.0,Import
DK,DK,97,H2,0.0,Import
DK,UK,97,H2,0.0,Import
UK,DE,97,H2,-0.0,Import
UK,FR,97,H2,0.0,Import
UK,NO,97,H2,-0.0,Import
UK,DK,97,H2,0.0,Import
UK,UK,97,H2,0.0,Import
DE,DE,98,H2,0.0,Import
DE,FR,98,H2,0.0,Import
DE,NO,98,H2,0.0,Import
DE,DK,98,H2,0.0,Import
DE,UK,98,H2,0.0,Import
FR,DE,98,H2,-0.0,Import
FR,FR,98,H2,0.0,Import
FR,NO,98,H2,-0.0,Import
FR,DK,98,H2,0.0,Import
FR,UK,98,H2,0.0,Import
NO,DE,98,H2,0.0,Import
NO,FR,98,H2,0.0,Import
NO,NO,98,H2,0.0,Import
NO,DK,98,H2,0.0,Import
NO,UK,98,H2,0.0,Import
DK,DE,98,H2,-0.0,Import
DK,FR,98,H2,0.0,Import
DK,NO,98,H2,-0.0,Import
DK,DK,98,H2,0.0,Import
DK,UK,98,H2,0.0,Import
UK,DE,98,H2,-0.0,Import
UK,FR,98,H2,0.0,Import
UK,NO,98,H2,-0.0,Import
UK,DK,98,H2,0.0,Import
UK,UK,98,H2,0.0,Import
DE,DE,99,H2,0.0,Import
DE,FR,99,H2,0.0,Import
DE,NO,99,H2,0.0,Import
DE,DK,99,H2,0.0,Import
DE,UK,99,H2,0.0,Import
FR,DE,99,H2,-0.0,Import
FR,FR,99,H2,0.0,Import
FR,NO,99,H2,-0.0,Import
FR,DK,99,H2,0.0,Import
FR,UK,99,H2,0.0,Import
NO,DE,99,H2,0.0,Import
NO,FR,99,H2,0.0,Import
NO,NO,99,H2,0.0,Import
NO,DK,99,H2,0.0,Import
NO,UK,99,H2,0.0,Import
DK,DE,99,H2,-0.0,Import
DK,FR,99,H2,-0.0,Import
DK,NO,99,H2,-0.0,Import
DK,DK,99,H2,0.0,Import
DK,UK,99,H2,-0.0,Import
UK,DE,99,H2,-0.0,Import
UK,FR,99,H2,0.0,Import
UK,NO,99,H2,-0.0,Import
UK,DK,99,H2,0.0,Import
UK,UK,99,H2,0.0,Import
DE,DE,100,H2,0.0,Import
DE,FR,100,H2,0.0,Import
DE,NO,100,H2,0.0,Import
DE,DK,100,H2,0.0,Import
DE,UK,100,H2,0.0,Import
FR,DE,100,H2,-0.0,Import
FR,FR,100,H2,0.0,Import
FR,NO,100,H2,-0.0,Import
FR,DK,100,H2,0.0,Import
FR,UK,100,H2,0.0,Import
NO,DE,100,H2,0.0,Import
NO,FR,100,H2,0.0,Import
NO,NO,100,H2,0.0,Import
NO,DK,100,H2,0.0,Import
NO,UK,100,H2,0.0,Import
DK,DE,100,H2,-0.0,Import
DK,FR,100,H2,-0.0,Import
DK,NO,100,H2,-0.0,Import
DK,DK,100,H2,0.0,Import
DK,UK,100,H2,-0.0,Import
UK,DE,100,H2,-0.0,Import
UK,FR,100,H2,0.0,Import
UK,NO,100,H2,-0.0,Import
UK,DK,100,H2,0.0,Import
UK,UK,100,H2,0.0,Import
DE,DE,101,H2,0.0,Import
DE,FR,101,H2,0.0,Import
DE,NO,101,H2,0.0,Import
DE,DK,101,H2,0.0,Import
DE,UK,101,H2,0.0,Import
FR,DE,101,H2,-0.0,Import
FR,FR,101,H2,0.0,Import
FR,NO,101,H2,-0.0,Import
FR,DK,101,H2,0.0,Import
FR,UK,101,H2,0.0,Import
NO,DE,101,H2,0.0,Import
NO,FR,101,H2,0.0,Import
NO,NO,101,H2,0.0,Import
NO,DK,101,H2,0.0,Import
NO,UK,101,H2,0.0,Import
DK,DE,101,H2,-0.0,Import
DK,FR,101,H2,0.0,Import
DK,NO,101,H2,-0.0,Import
DK,DK,101,H2,0.0,Import
DK,UK,101,H2,0.0,Import
UK,DE,101,H2,-0.0,Import
UK,FR,101,H2,0.0,Import
UK,NO,101,H2,-0.0,Import
UK,DK,101,H2,0.0,Import
UK,UK,101,H2,0.0,Import
DE,DE,102,H2,0.0,Import
DE,FR,102,H2,0.0,Import
DE,NO,102,H2,0.0,Import
DE,DK,102,H2,0.0,Import
DE,UK,102,H2,0.0,Import
FR,DE,102,H2,-0.0,Import
FR,FR,102,H2,0.0,Import
FR,NO,102,H2,-0.0,Import
FR,DK,102,H2,0.0,Import
FR,UK,102,H2,0.0,Import
NO,DE,102,H2,0.0,Import
NO,FR,102,H2,0.0,Import
NO,NO,102,H2,0.0,Import
NO,DK,102,H2,0.0,Import
NO,UK,102,H2,0.0,Import
DK,DE,102,H2,-0.0,Import
DK,FR,102,H2,0.0,Import
DK,NO,102,H2,-0.0,Import
DK,DK,102,H2,0.0,Import
DK,UK,102,H2,0.0,Import
UK,DE,102,H2,-0.0,Import
UK,FR,102,H2,0.0,Import
UK,NO,102,H2,-0.0,Import
UK,DK,102,H2,0.0,Import
UK,UK,102,H2,0.0,Import
DE,DE,103,H2,0.0,Import
DE,FR,103,H2,0.0,Import
DE,NO,103,H2,0.0,Import
DE,DK,103,H2,0.0,Import
DE,UK,103,H2,0.0,Import
FR,DE,103,H2,-0.0,Import
FR,FR,103,H2,0.0,Import
FR,NO,103,H2,-0.0,Import
FR,DK,103,H2,0.0,Import
FR,UK,103,H2,0.0,Import
NO,DE,103,H2,0.0,Import
NO,FR,103,H2,0.0,Import
NO,NO,103,H2,0.0,Import
NO,DK,103,H2,0.0,Import
NO,UK,103,H2,0.0,Import
DK,DE,103,H2,-0.0,Import
DK,FR,103,H2,0.0,Import
DK,NO,103,H2,-0.0,Import
DK,DK,103,H2,0.0,Import
DK,UK,103,H2,0.0,Import
UK,DE,103,H2,-0.0,Import
UK,FR,103,H2,0.0,Import
UK,NO,103,H2,-0.0,Import
UK,DK,103,H2,0.0,Import
UK,UK,103,H2,0.0,Import
DE,DE,104,H2,0.0,Import
DE,FR,104,H2,0.0,Import
DE,NO,104,H2,-0.0,Import
DE,DK,104,H2,0.0,Import
DE,UK,104,H2,0.0,Import
FR,DE,104,H2,0.0,Import
FR,FR,104,H2,0.0,Import
FR,NO,104,H2,-0.0,Import
FR,DK,104,H2,0.0,Import
FR,UK,104,H2,0.0,Import
NO,DE,104,H2,0.0,Import
NO,FR,104,H2,0.0,Import
NO,NO,104,H2,0.0,Import
NO,DK,104,H2,0.0,Import
NO,UK,104,H2,0.0,Import
DK,DE,104,H2,-0.0,Import
DK,FR,104,H2,-0.0,Import
DK,NO,104,H2,-0.0,Import
DK,DK,104,H2,0.0,Import
DK,UK,104,H2,-0.0,Import
UK,DE,104,H2,0.0,Import
UK,FR,104,H2,0.0,Import
UK,NO,104,H2,-0.0,Import
UK,DK,104,H2,0.0,Import
UK,UK,104,H2,0.0,Import
DE,DE,105,H2,0.0,Import
DE,FR,105,H2,0.0,Import
DE,NO,105,H2,0.0,Import
DE,DK,105,H2,0.0,Import
DE,UK,105,H2,0.0,Import
FR,DE,105,H2,0.0,Import
FR,FR,105,H2,0.0,Import
FR,NO,105,H2,0.0,Import
FR,DK,105,H2,0.0,Import
FR,UK,105,H2,0.0,Import
NO,DE,105,H2,0.0,Import
NO,FR,105,H2,0.0,Import
NO,NO,105,H2,0.0,Import
NO,DK,105,H2,0.0,Import
NO,UK,105,H2,0.0,Import
DK,DE,105,H2,-0.0,Import
DK,FR,105,H2,-0.0,Import
DK,NO,105,H2,-0.0,Import
DK,DK,105,H2,0.0,Import
DK,UK,105,H2,-0.0,Import
UK,DE,105,H2,0.0,Import
UK,FR,105,H2,0.0,Import
UK,NO,105,H2,0.0,Import
UK,DK,105,H2,0.0,Import
UK,UK,105,H2,0.0,Import
DE,DE,106,H2,0.0,Import
DE,FR,106,H2,-0.0,Import
DE,NO,106,H2,-0.0,Import
DE,DK,106,H2,0.0,Import
DE,UK,106,H2,0.0,Import
FR,DE,106,H2,0.0,Import
FR,FR,106,H2,0.0,Import
FR,NO,106,H2,0.0,Import
FR,DK,106,H2,0.0,Import
FR,UK,106,H2,0.0,Import
NO,DE,106,H2,0.0,Import
NO,FR,106,H2,0.0,Import
NO,NO,106,H2,0.0,Import
NO,DK,106,H2,0.0,Import
NO,UK,106,H2,0.0,Import
DK,DE,106,H2,-0.0,Import
DK,FR,106,H2,-0.0,Import
DK,NO,106,H2,-0.0,Import
DK,DK,106,H2,0.0,Import
DK,UK,106,H2,-0.0,Import
UK,DE,106,H2,0.0,Import
UK,FR,106,H2,-0.0,Import
UK,NO,106,H2,-0.0,Import
UK,DK,106,H2,0.0,Import
UK,UK,106,H2,0.0,Import
DE,DE,107,H2,0.0,Import
DE,FR,107,H2,0.0,Import
DE,NO,107,H2,0.0,Import
DE,DK,107,H2,0.0,Import
DE,UK,107,H2,0.0,Import
FR,DE,107,H2,0.0,Import
FR,FR,107,H2,0.0,Import
FR,NO,107,H2,0.0,Import
FR,DK,107,H2,0.0,Import
FR,UK,107,H2,0.0,Import
NO,DE,107,H2,0.0,Import
NO,FR,107,H2,0.0,Import
NO,NO,107,H2,0.0,Import
NO,DK,107,H2,0.0,Import
NO,UK,107,H2,0.0,Import
DK,DE,107,H2,-0.0,Import
DK,FR,107,H2,-0.0,Import
DK,NO,107,H2,-0.0,Import
DK,DK,107,H2,0.0,Import
DK,UK,107,H2,-0.0,Import
UK,DE,107,H2,0.0,Import
UK,FR,107,H2,0.0,Import
UK,NO,107,H2,0.0,Import
UK,DK,107,H2,0.0,Import
UK,UK,107,H2,0.0,Import
DE,DE,108,H2,0.0,Import
DE,FR,108,H2,0.0,Import
DE,NO,108,H2,0.0,Import
DE,DK,108,H2,0.0,Import
DE,UK,108,H2,0.0,Import
FR,DE,108,H2,0.0,Import
FR,FR,108,H2,0.0,Import
FR,NO,108,H2,0.0,Import
FR,DK,108,H2,0.0,Import
FR,UK,108,H2,0.0,Import
NO,DE,108,H2,0.0,Import
NO,FR,108,H2,0.0,Import
NO,NO,108,H2,0.0,Import
NO,DK,108,H2,0.0,Import
NO,UK,108,H2,0.0,Import
DK,DE,108,H2,-0.0,Import
DK,FR,108,H2,-0.0,Import
DK,NO,108,H2,-0.0,Import
DK,DK,108,H2,0.0,Import
DK,UK,108,H2,-0.0,Import
UK,DE,108,H2,0.0,Import
UK,FR,108,H2,0.0,Import
UK,NO,108,H2,0.0,Import
UK,DK,108,H2,0.0,Import
UK,UK,108,H2,0.0,Import
DE,DE,109,H2,0.0,Import
DE,FR,109,H2,0.0,Import
DE,NO,109,H2,0.0,Import
DE,DK,109,H2,0.0,Import
DE,UK,109,H2,0.0,Import
FR,DE,109,H2,0.0,Import
FR,FR,109,H2,0.0,Import
FR,NO,109,H2,0.0,Import
FR,DK,109,H2,0.0,Import
FR,UK,109,H2,0.0,Import
NO,DE,109,H2,0.0,Import
NO,FR,109,H2,0.0,Import
NO,NO,109,H2,0.0,Import
NO,DK,109,H2,0.0,Import
NO,UK,109,H2,0.0,Import
DK,DE,109,H2,-0.0,Import
DK,FR,109,H2,-0.0,Import
DK,NO,109,H2,-0.0,Import
DK,DK,109,H2,0.0,Import
DK,UK,109,H2,-0.0,Import
UK,DE,109,H2,0.0,Import
UK,FR,109,H2,0.0,Import
UK,NO,109,H2,0.0,Import
UK,DK,109,H2,0.0,Import
UK,UK,109,H2,0.0,Import
DE,DE,110,H2,0.0,Import
DE,FR,110,H2,0.0,Import
DE,NO,110,H2,0.0,Import
DE,DK,110,H2,0.0,Import
DE,UK,110,H2,0.0,Import
FR,DE,110,H2,0.0,Import
FR,FR,110,H2,0.0,Import
FR,NO,110,H2,0.0,Import
FR,DK,110,H2,0.0,Import
FR,UK,110,H2,0.0,Import
NO,DE,110,H2,0.0,Import
NO,FR,110,H2,0.0,Import
NO,NO,110,H2,0.0,Import
NO,DK,110,H2,0.0,Import
NO,UK,110,H2,0.0,Import
DK,DE,110,H2,-0.0,Import
DK,FR,110,H2,-0.0,Import
DK,NO,110,H2,-0.0,Import
DK,DK,110,H2,0.0,Import
DK,UK,110,H2,-0.0,Import
UK,DE,110,H2,0.0,Import
UK,FR,110,H2,0.0,Import
UK,NO,110,H2,0.0,Import
UK,DK,110,H2,0.0,Import
UK,UK,110,H2,0.0,Import
DE,DE,111,H2,0.0,Import
DE,FR,111,H2,0.0,Import
DE,NO,111,H2,0.0,Import
DE,DK,111,H2,0.0,Import
DE,UK,111,H2,0.0,Import
FR,DE,111,H2,0.0,Import
FR,FR,111,H2,0.0,Import
FR,NO,111,H2,0.0,Import
FR,DK,111,H2,0.0,Import
FR,UK,111,H2,0.0,Import
NO,DE,111,H2,0.0,Import
NO,FR,111,H2,0.0,Import
NO,NO,111,H2,0.0,Import
NO,DK,111,H2,0.0,Import
NO,UK,111,H2,0.0,Import
DK,DE,111,H2,-0.0,Import
DK,FR,111,H2,-0.0,Import
DK,NO,111,H2,-0.0,Import
DK,DK,111,H2,0.0,Import
DK,UK,111,H2,-0.0,Import
UK,DE,111,H2,0.0,Import
UK,FR,111,H2,0.0,Import
UK,NO,111,H2,0.0,Import
UK,DK,111,H2,0.0,Import
UK,UK,111,H2,0.0,Import
DE,DE,112,H2,0.0,Import
DE,FR,112,H2,0.0,Import
DE,NO,112,H2,0.0,Import
DE,DK,112,H2,0.0,Import
DE,UK,112,H2,0.0,Import
FR,DE,112,H2,0.0,Import
FR,FR,112,H2,0.0,Import
FR,NO,112,H2,0.0,Import
FR,DK,112,H2,0.0,Import
FR,UK,112,H2,0.0,Import
NO,DE,112,H2,-0.0,Import
NO,FR,112,H2,-0.0,Import
NO,NO,112,H2,0.0,Import
NO,DK,112,H2,0.0,Import
NO,UK,112,H2,0.0,Import
DK,DE,112,H2,-0.0,Import
DK,FR,112,H2,-0.0,Import
DK,NO,112,H2,0.0,Import
DK,DK,112,H2,0.0,Import
DK,UK,112,H2,0.0,Import
UK,DE,112,H2,-0.0,Import
UK,FR,112,H2,-0.0,Import
UK,NO,112,H2,0.0,Import
UK,DK,112,H2,0.0,Import
UK,UK,112,H2,0.0,Import
DE,DE,113,H2,0.0,Import
DE,FR,113,H2,0.0,Import
DE,NO,113,H2,0.0,Import
DE,DK,113,H2,0.0,Import
DE,UK,113,H2,0.0,Import
FR,DE,113,H2,0.0,Import
FR,FR,113,H2,0.0,Import
FR,NO,113,H2,0.0,Import
FR,DK,113,H2,0.0,Import
FR,UK,113,H2,0.0,Import
NO,DE,113,H2,-0.0,Import
NO,FR,113,H2,-0.0,Import
NO,NO,113,H2,0.0,Import
NO,DK,113,H2,0.0,Import
NO,UK,113,H2,0.0,Import
DK,DE,113,H2,-0.0,Import
DK,FR,113,H2,-0.0,Import
DK,NO,113,H2,0.0,Import
DK,DK,113,H2,0.0,Import
DK,UK,113,H2,0.0,Import
UK,DE,113,H2,-0.0,Import
UK,FR,113,H2,-0.0,Import
UK,NO,113,H2,0.0,Import
UK,DK,113,H2,0.0,Import
UK,UK,113,H2,0.0,Import
DE,DE,114,H2,0.0,Import
DE,FR,114,H2,0.0,Import
DE,NO,114,H2,0.0,Import
DE,DK,114,H2,0.0,Import
DE,UK,114,H2,0.0,Import
FR,DE,114,H2,0.0,Import
FR,FR,114,H2,0.0,Import
FR,NO,114,H2,0.0,Import
FR,DK,114,H2,0.0,Import
FR,UK,114,H2,0.0,Import
NO,DE,114,H2,-0.0,Import
NO,FR,114,H2,-0.0,Import
NO,NO,114,H2,0.0,Import
NO,DK,114,H2,0.0,Import
NO,UK,114,H2,0.0,Import
DK,DE,114,H2,-0.0,Import
DK,FR,114,H2,-0.0,Import
DK,NO,114,H2,0.0,Import
DK,DK,114,H2,0.0,Import
DK,UK,114,H2,0.0,Import
UK,DE,114,H2,-0.0,Import
UK,FR,114,H2,-0.0,Import
UK,NO,114,H2,0.0,Import
UK,DK,114,H2,0.0,Import
UK,UK,114,H2,0.0,Import
DE,DE,115,H2,0.0,Import
DE,FR,115,H2,0.0,Import
DE,NO,115,H2,0.0,Import
DE,DK,115,H2,0.0,Import
DE,UK,115,H2,0.0,Import
FR,DE,115,H2,0.0,Import
FR,FR,115,H2,0.0,Import
FR,NO,115,H2,0.0,Import
FR,DK,115,H2,0.0,Import
FR,UK,115,H2,0.0,Import
NO,DE,115,H2,-0.0,Import
NO,FR,115,H2,-0.0,Import
NO,NO,115,H2,0.0,Import
NO,DK,115,H2,0.0,Import
NO,UK,115,H2,0.0,Import
DK,DE,115,H2,-0.0,Import
DK,FR,115,H2,-0.0,Import
DK,NO,115,H2,0.0,Import
DK,DK,115,H2,0.0,Import
DK,UK,115,H2,0.0,Import
UK,DE,115,H2,-0.0,Import
UK,FR,115,H2,-0.0,Import
UK,NO,115,H2,0.0,Import
UK,DK,115,H2,0.0,Import
UK,UK,115,H2,0.0,Import
DE,DE,116,H2,0.0,Import
DE,FR,116,H2,0.0,Import
DE,NO,116,H2,0.0,Import
DE,DK,116,H2,0.0,Import
DE,UK,116,H2,0.0,Import
FR,DE,116,H2,0.0,Import
FR,FR,116,H2,0.0,Import
FR,NO,116,H2,0.0,Import
FR,DK,116,H2,0.0,Import
FR,UK,116,H2,0.0,Import
NO,DE,116,H2,-0.0,Import
NO,FR,116,H2,-0.0,Import
NO,NO,116,H2,0.0,Import
NO,DK,116,H2,0.0,Import
NO,UK,116,H2,0.0,Import
DK,DE,116,H2,-0.0,Import
DK,FR,116,H2,-0.0,Import
DK,NO,116,H2,0.0,Import
DK,DK,116,H2,0.0,Import
DK,UK,116,H2,0.0,Import
UK,DE,116,H2,-0.0,Import
UK,FR,116,H2,-0.0,Import
UK,NO,116,H2,0.0,Import
UK,DK,116,H2,0.0,Import
UK,UK,116,H2,0.0,Import
DE,DE,117,H2,0.0,Import
DE,FR,117,H2,0.0,Import
DE,NO,117,H2,0.0,Import
DE,DK,117,H2,0.0,Import
DE,UK,117,H2,0.0,Import
FR,DE,117,H2,0.0,Import
FR,FR,117,H2,0.0,Import
FR,NO,117,H2,0.0,Import
FR,DK,117,H2,0.0,Import
FR,UK,117,H2,0.0,Import
NO,DE,117,H2,-0.0,Import
NO,FR,117,H2,-0.0,Import
NO,NO,117,H2,0.0,Import
NO,DK,117,H2,0.0,Import
NO,UK,117,H2,0.0,Import
DK,DE,117,H2,-0.0,Import
DK,FR,117,H2,-0.0,Import
DK,NO,117,H2,-0.0,Import
DK,DK,117,H2,0.0,Import
DK,UK,117,H2,-0.0,Import
UK,DE,117,H2,-0.0,Import
UK,FR,117,H2,-0.0,Import
UK,NO,117,H2,0.0,Import
UK,DK,117,H2,0.0,Import
UK,UK,117,H2,0.0,Import
DE,DE,118,H2,0.0,Import
DE,FR,118,H2,-0.0,Import
DE,NO,118,H2,0.0,Import
DE,DK,118,H2,0.0,Import
DE,UK,118,H2,0.0,Import
FR,DE,118,H2,0.0,Import
FR,FR,118,H2,0.0,Import
FR,NO,118,H2,0.0,Import
FR,DK,118,H2,0.0,Import
FR,UK,118,H2,0.0,Import
NO,DE,118,H2,0.0,Import
NO,FR,118,H2,-0.0,Import
NO,NO,118,H2,0.0,Import
NO,DK,118,H2,0.0,Import
NO,UK,118,H2,0.0,Import
DK,DE,118,H2,-0.0,Import
DK,FR,118,H2,-0.0,Import
DK,NO,118,H2,-0.0,Import
DK,DK,118,H2,0.0,Import
DK,UK,118,H2,-0.0,Import
UK,DE,118,H2,0.0,Import
UK,FR,118,H2,-0.0,Import
UK,NO,118,H2,0.0,Import
UK,DK,118,H2,0.0,Import
UK,UK,118,H2,0.0,Import
DE,DE,119,H2,0.0,Import
DE,FR,119,H2,-0.0,Import
DE,NO,119,H2,0.0,Import
DE,DK,119,H2,0.0,Import
DE,UK,119,H2,0.0,Import
FR,DE,119,H2,0.0,Import
FR,FR,119,H2,0.0,Import
FR,NO,119,H2,0.0,Import
FR,DK,119,H2,0.0,Import
FR,UK,119,H2,0.0,Import
NO,DE,119,H2,0.0,Import
NO,FR,119,H2,-0.0,Import
NO,NO,119,H2,0.0,Import
NO,DK,119,H2,0.0,Import
NO,UK,119,H2,0.0,Import
DK,DE,119,H2,-0.0,Import
DK,FR,119,H2,-0.0,Import
DK,NO,119,H2,-0.0,Import
DK,DK,119,H2,0.0,Import
DK,UK,119,H2,-0.0,Import
UK,DE,119,H2,0.0,Import
UK,FR,119,H2,-0.0,Import
UK,NO,119,H2,0.0,Import
UK,DK,119,H2,0.0,Import
UK,UK,119,H2,0.0,Import
DE,DE,120,H2,0.0,Import
DE,FR,120,H2,-0.0,Import
DE,NO,120,H2,0.0,Import
DE,DK,120,H2,0.0,Import
DE,UK,120,H2,0.0,Import
FR,DE,120,H2,0.0,Import
FR,FR,120,H2,0.0,Import
FR,NO,120,H2,0.0,Import
FR,DK,120,H2,0.0,Import
FR,UK,120,H2,0.0,Import
NO,DE,120,H2,0.0,Import
NO,FR,120,H2,-0.0,Import
NO,NO,120,H2,0.0,Import
NO,DK,120,H2,0.0,Import
NO,UK,120,H2,0.0,Import
DK,DE,120,H2,0.0,Import
DK,FR,120,H2,-0.0,Import
DK,NO,120,H2,0.0,Import
DK,DK,120,H2,0.0,Import
DK,UK,120,H2,0.0,Import
UK,DE,120,H2,0.0,Import
UK,FR,120,H2,-0.0,Import
UK,NO,120,H2,0.0,Import
UK,DK,120,H2,0.0,Import
UK,UK,120,H2,0.0,Import
DE,DE,1,Mobility,0.0,Import
DE,FR,1,Mobility,0.0,Import
DE,NO,1,Mobility,0.0,Import
DE,DK,1,Mobility,0.0,Import
DE,UK,1,Mobility,0.0,Import
FR,DE,1,Mobility,0.0,Import
FR,FR,1,Mobility,0.0,Import
FR,NO,1,Mobility,0.0,Import
FR,DK,1,Mobility,0.0,Import
FR,UK,1,Mobility,0.0,Import
NO,DE,1,Mobility,0.0,Import
NO,FR,1,Mobility,0.0,Import
NO,NO,1,Mobility,0.0,Import
NO,DK,1,Mobility,0.0,Import
NO,UK,1,Mobility,0.0,Import
DK,DE,1,Mobility,0.0,Import
DK,FR,1,Mobility,0.0,Import
DK,NO,1,Mobility,0.0,Import
DK,DK,1,Mobility,0.0,Import
DK,UK,1,Mobility,0.0,Import
UK,DE,1,Mobility,0.0,Import
UK,FR,1,Mobility,0.0,Import
UK,NO,1,Mobility,0.0,Import
UK,DK,1,Mobility,0.0,Import
UK,UK,1,Mobility,0.0,Import
DE,DE,2,Mobility,0.0,Import
DE,FR,2,Mobility,0.0,Import
DE,NO,2,Mobility,0.0,Import
DE,DK,2,Mobility,0.0,Import
DE,UK,2,Mobility,0.0,Import
FR,DE,2,Mobility,0.0,Import
FR,FR,2,Mobility,0.0,Import
FR,NO,2,Mobility,0.0,Import
FR,DK,2,Mobility,0.0,Import
FR,UK,2,Mobility,0.0,Import
NO,DE,2,Mobility,0.0,Import
NO,FR,2,Mobility,0.0,Import
NO,NO,2,Mobility,0.0,Import
NO,DK,2,Mobility,0.0,Import
NO,UK,2,Mobility,0.0,Import
DK,DE,2,Mobility,0.0,Import
DK,FR,2,Mobility,0.0,Import
DK,NO,2,Mobility,0.0,Import
DK,DK,2,Mobility,0.0,Import
DK,UK,2,Mobility,0.0,Import
UK,DE,2,Mobility,0.0,Import
UK,FR,2,Mobility,0.0,Import
UK,NO,2,Mobility,0.0,Import
UK,DK,2,Mobility,0.0,Import
UK,UK,2,Mobility,0.0,Import
DE,DE,3,Mobility,0.0,Import
DE,FR,3,Mobility,0.0,Import
DE,NO,3,Mobility,0.0,Import
DE,DK,3,Mobility,0.0,Import
DE,UK,3,Mobility,0.0,Import
FR,DE,3,Mobility,0.0,Import
FR,FR,3,Mobility,0.0,Import
FR,NO,3,Mobility,0.0,Import
FR,DK,3,Mobility,0.0,Import
FR,UK,3,Mobility,0.0,Import
NO,DE,3,Mobility,0.0,Import
NO,FR,3,Mobility,0.0,Import
NO,NO,3,Mobility,0.0,Import
NO,DK,3,Mobility,0.0,Import
NO,UK,3,Mobility,0.0,Import
DK,DE,3,Mobility,0.0,Import
